type,distance_mean,distance_max,distance_min,surge_max,surge_mean,surge_min,api_calls
28,2.8974358974358974,5.41,0.39,1.5,1.0256410256410255,1.0,39.0
28,2.872121212121212,6.03,0.43,2.0,1.0378787878787878,1.0,33.0
28,2.842962962962964,5.41,0.43,1.5,1.0185185185185186,1.0,27.0
28,2.1955172413793105,5.3,0.44,1.0,1.0,1.0,29.0
28,2.445,5.22,0.43,1.5,1.0267857142857142,1.0,28.0
28,2.875,5.32,0.43,1.25,1.125,1.0,2.0
28,2.6833333333333336,5.2,1.0,1.0,1.0,1.0,9.0
28,2.635,5.37,0.44,2.0,1.125,1.0,8.0
28,2.959285714285714,5.38,0.43,1.5,1.0714285714285714,1.0,14.0
28,1.503,4.53,0.39,1.75,1.075,1.0,10.0
28,1.93,5.4,0.43,1.0,1.0,1.0,12.0
28,3.2980000000000005,5.39,0.48,1.5,1.175,1.0,10.0
28,2.263076923076923,5.36,0.44,1.75,1.0576923076923077,1.0,13.0
28,1.725,5.44,0.43,1.0,1.0,1.0,12.0
28,2.2844444444444445,5.44,0.48,1.0,1.0,1.0,9.0
28,3.0585714285714287,5.43,0.48,1.25,1.0357142857142858,1.0,7.0
28,2.152941176470588,5.43,0.4,1.5,1.0294117647058822,1.0,17.0
28,2.292,5.41,0.48,1.0,1.0,1.0,5.0
28,2.073571428571429,5.19,0.42,1.5,1.0714285714285714,1.0,14.0
28,2.663636363636364,5.44,0.44,1.0,1.0,1.0,11.0
28,2.753333333333333,5.38,0.48,1.0,1.0,1.0,9.0
28,2.763076923076924,5.44,0.46,1.0,1.0,1.0,13.0
28,1.7999999999999998,4.54,0.44,1.5,1.125,1.0,6.0
28,2.633076923076924,6.04,0.44,1.0,1.0,1.0,13.0
28,2.418333333333334,5.41,0.46,1.25,1.0208333333333333,1.0,12.0
28,2.855294117647059,5.4,0.46,1.75,1.1029411764705883,1.0,17.0
28,3.167272727272727,5.43,0.4,1.75,1.068181818181818,1.0,11.0
28,2.7763636363636364,5.38,0.44,2.0,1.1590909090909092,1.0,11.0
28,2.7616666666666663,5.39,1.03,1.5,1.0833333333333333,1.0,6.0
28,1.8716666666666664,4.56,0.39,1.0,1.0,1.0,6.0
28,1.5653846153846156,4.51,0.39,1.0,1.0,1.0,13.0
28,2.363125,4.6,0.4,1.25,1.015625,1.0,16.0
28,2.6591666666666662,5.36,0.46,1.0,1.0,1.0,12.0
28,2.2340000000000004,4.58,0.44,1.25,1.025,1.0,10.0
28,2.7657142857142856,5.95,0.44,1.75,1.0535714285714286,1.0,14.0
28,2.099090909090909,3.83,0.44,2.0,1.1590909090909092,1.0,11.0
28,2.740833333333333,5.4,0.43,1.0,1.0,1.0,12.0
28,2.2971428571428576,5.38,0.4,1.0,1.0,1.0,14.0
28,2.407,4.54,0.49,1.5,1.05,1.0,10.0
28,2.300769230769231,5.35,0.39,1.5,1.0576923076923077,1.0,13.0
28,2.775263157894736,4.63,0.43,1.25,1.0263157894736843,1.0,19.0
28,2.203846153846154,4.57,0.46,1.25,1.0384615384615383,1.0,13.0
28,1.737777777777778,4.57,0.56,1.0,1.0,1.0,9.0
28,2.637142857142857,5.35,0.43,1.5,1.0357142857142858,1.0,14.0
28,2.563333333333333,5.4,0.44,1.0,1.0,1.0,12.0
28,2.868666666666667,4.59,0.46,1.0,1.0,1.0,15.0
28,2.695,5.34,0.44,1.5,1.0416666666666667,1.0,12.0
28,1.51625,5.41,0.45,1.0,1.0,1.0,8.0
28,2.055555555555556,5.4,0.45,1.0,1.0,1.0,9.0
28,3.0766666666666667,5.32,0.44,1.0,1.0,1.0,12.0
28,2.66,5.19,0.46,1.5,1.0892857142857142,1.0,14.0
28,2.740666666666667,5.3,0.44,1.75,1.0666666666666669,1.0,15.0
28,2.747,4.57,0.44,1.75,1.1,1.0,10.0
28,2.6625,4.59,0.39,1.5,1.1041666666666667,1.0,12.0
28,2.5750000000000006,5.42,0.44,1.5,1.0625,1.0,16.0
28,2.0945454545454543,5.35,0.43,1.0,1.0,1.0,11.0
28,1.9628571428571429,5.35,0.48,1.25,1.0357142857142858,1.0,7.0
28,2.5141666666666667,5.19,0.43,1.5,1.0625,1.0,12.0
28,1.760769230769231,5.35,0.44,1.0,1.0,1.0,13.0
28,3.160909090909091,5.44,0.39,1.0,1.0,1.0,11.0
28,3.641111111111112,5.38,0.44,1.0,1.0,1.0,9.0
28,2.4092307692307693,5.42,0.43,1.0,1.0,1.0,13.0
28,4.25875,5.42,1.26,1.25,1.03125,1.0,8.0
28,2.5327777777777776,5.4,0.43,2.0,1.0555555555555556,1.0,18.0
28,3.3,5.41,0.46,1.0,1.0,1.0,8.0
28,3.573333333333333,5.41,0.44,1.75,1.0555555555555556,1.0,18.0
28,2.801666666666667,4.51,0.99,1.25,1.0416666666666667,1.0,6.0
28,2.2566666666666664,5.42,0.46,1.25,1.0208333333333333,1.0,12.0
28,2.134210526315789,5.37,0.39,2.0,1.0526315789473684,1.0,19.0
28,2.283333333333333,4.52,0.44,1.0,1.0,1.0,18.0
28,2.188333333333333,5.33,0.43,1.0,1.0,1.0,12.0
28,1.949,5.37,0.48,1.0,1.0,1.0,10.0
28,2.3800000000000003,5.37,0.4,1.0,1.0,1.0,15.0
28,2.7018181818181817,5.37,0.45,2.0,1.1590909090909092,1.0,11.0
28,1.8183333333333336,4.57,0.44,1.0,1.0,1.0,12.0
28,2.3545454545454545,5.41,0.42,2.0,1.0909090909090908,1.0,11.0
28,2.0450000000000004,4.59,0.43,1.0,1.0,1.0,8.0
28,2.325333333333333,5.44,1.0,1.5,1.0666666666666669,1.0,15.0
28,3.307777777777777,5.39,0.47,1.0,1.0,1.0,9.0
28,2.814,5.19,0.49,1.25,1.0166666666666666,1.0,15.0
28,3.5545454545454542,5.37,0.98,1.25,1.0227272727272727,1.0,11.0
28,3.026,5.43,0.43,1.0,1.0,1.0,25.0
28,3.1481818181818184,5.41,0.39,1.0,1.0,1.0,11.0
28,2.9625000000000004,5.42,0.44,1.0,1.0,1.0,8.0
28,2.56125,5.32,0.44,1.0,1.0,1.0,16.0
28,2.673636363636364,5.24,0.44,1.0,1.0,1.0,11.0
28,2.866,5.34,0.44,2.0,1.0833333333333333,1.0,15.0
28,3.2150000000000003,5.43,0.45,1.25,1.0416666666666667,1.0,12.0
28,1.6508333333333336,5.45,0.39,1.0,1.0,1.0,12.0
28,1.5388888888888888,5.41,0.45,1.25,1.0277777777777777,1.0,9.0
28,2.3525,5.37,0.44,2.0,1.0625,1.0,16.0
28,2.8990000000000005,5.42,0.44,1.25,1.025,1.0,10.0
28,2.123333333333333,5.35,0.48,1.25,1.0277777777777777,1.0,9.0
28,2.294285714285714,4.6,0.44,1.25,1.0178571428571428,1.0,14.0
28,2.518235294117648,5.42,0.57,1.0,1.0,1.0,17.0
28,3.0966666666666667,5.29,0.94,1.25,1.0138888888888888,1.0,18.0
28,3.77,5.42,0.44,1.0,1.0,1.0,6.0
28,2.9788888888888887,5.27,0.49,1.0,1.0,1.0,9.0
28,2.8125,5.4,0.43,1.0,1.0,1.0,8.0
28,2.907857142857143,5.37,0.46,2.0,1.0714285714285714,1.0,14.0
28,3.521,6.12,0.45,1.5,1.05,1.0,10.0
28,2.9243750000000004,5.42,0.44,1.25,1.03125,1.0,16.0
28,2.652,4.58,0.45,1.25,1.025,1.0,10.0
28,2.57,5.43,0.43,1.0,1.0,1.0,15.0
28,2.218,5.45,0.45,1.75,1.1,1.0,10.0
28,2.041428571428572,5.17,0.4,1.0,1.0,1.0,14.0
28,2.565333333333333,5.41,0.44,1.0,1.0,1.0,15.0
28,3.08,5.4,0.44,2.0,1.1111111111111112,1.0,9.0
28,1.6261538461538465,5.36,0.39,1.25,1.0192307692307692,1.0,13.0
28,2.741333333333333,5.4,0.4,2.0,1.0666666666666669,1.0,15.0
28,2.9338461538461544,5.37,0.45,1.75,1.0576923076923077,1.0,13.0
28,2.0290000000000004,5.4,0.44,1.0,1.0,1.0,10.0
28,2.6758333333333333,5.35,0.39,1.5,1.0416666666666667,1.0,12.0
28,2.538666666666666,5.33,0.44,1.25,1.0166666666666666,1.0,15.0
28,2.835454545454545,5.39,0.44,1.0,1.0,1.0,11.0
28,2.620909090909091,5.3,0.43,1.0,1.0,1.0,11.0
28,2.7,4.53,0.92,1.0,1.0,1.0,5.0
28,2.410833333333333,6.0,0.99,1.25,1.0208333333333333,1.0,12.0
28,1.762666666666667,5.45,0.43,1.25,1.0166666666666666,1.0,15.0
28,1.618,4.54,0.44,1.0,1.0,1.0,5.0
28,3.099230769230769,5.45,0.43,1.0,1.0,1.0,13.0
28,1.5772727272727274,5.42,0.39,1.5,1.0227272727272727,1.0,22.0
28,1.9608333333333328,5.35,0.39,1.5,1.0833333333333333,1.0,12.0
28,2.491428571428571,5.35,0.49,1.0,1.0,1.0,7.0
28,2.105625,4.59,0.44,1.25,1.015625,1.0,16.0
28,2.2550000000000003,4.61,0.44,1.0,1.0,1.0,16.0
28,2.26125,5.39,0.43,1.0,1.0,1.0,8.0
28,3.079090909090909,5.37,1.01,1.25,1.0454545454545454,1.0,11.0
28,4.17,4.57,3.77,1.0,1.0,1.0,2.0
28,2.4085714285714284,4.56,0.48,1.25,1.0357142857142858,1.0,7.0
28,1.926,4.57,1.26,1.0,1.0,1.0,5.0
28,2.6142857142857143,5.46,0.43,1.5,1.0535714285714286,1.0,14.0
28,2.882,4.58,0.44,1.0,1.0,1.0,10.0
28,2.28,5.38,0.42,1.5,1.0625,1.0,8.0
28,2.74,4.6,0.46,1.0,1.0,1.0,7.0
28,2.958333333333333,6.14,0.43,1.5,1.0833333333333333,1.0,12.0
28,3.4210000000000003,5.36,1.02,1.0,1.0,1.0,10.0
28,1.5900000000000003,5.17,0.39,1.0,1.0,1.0,10.0
28,2.491538461538461,5.33,0.4,1.0,1.0,1.0,13.0
28,2.2864285714285715,5.43,0.44,1.25,1.0178571428571428,1.0,14.0
28,1.980625,5.41,0.39,1.75,1.109375,1.0,16.0
28,2.41,5.43,1.01,1.0,1.0,1.0,6.0
28,2.577142857142857,5.37,0.43,1.5,1.0357142857142858,1.0,14.0
28,2.2750000000000004,5.41,0.43,1.5,1.0277777777777777,1.0,18.0
28,2.791428571428572,4.61,0.44,1.25,1.0357142857142858,1.0,7.0
28,2.810909090909091,5.42,1.17,1.25,1.0227272727272727,1.0,11.0
28,1.83875,4.58,0.46,1.75,1.125,1.0,8.0
28,1.776,5.45,0.44,1.0,1.0,1.0,15.0
28,2.575833333333333,5.22,0.43,1.25,1.0208333333333333,1.0,12.0
28,2.33,5.4,0.4,1.0,1.0,1.0,15.0
28,2.6106666666666665,5.34,0.43,1.75,1.05,1.0,15.0
29,1.2992857142857144,2.42,0.54,1.25,1.0178571428571428,1.0,14.0
29,1.1825,2.37,0.54,1.0,1.0,1.0,8.0
29,0.89,0.89,0.89,1.0,1.0,1.0,1.0
29,0.83125,1.35,0.55,1.0,1.0,1.0,8.0
29,1.3375,2.4,0.57,1.0,1.0,1.0,8.0
29,1.0779999999999998,1.99,0.55,1.0,1.0,1.0,10.0
29,0.935,1.96,0.44,1.0,1.0,1.0,16.0
29,1.022857142857143,2.45,0.52,1.0,1.0,1.0,14.0
29,1.7400000000000002,2.43,0.99,1.0,1.0,1.0,6.0
29,0.8107142857142857,1.25,0.52,1.0,1.0,1.0,14.0
29,1.3845454545454543,2.47,0.54,1.0,1.0,1.0,11.0
29,0.96,1.35,0.65,1.0,1.0,1.0,5.0
29,1.0954545454545457,2.38,0.54,1.0,1.0,1.0,11.0
29,0.982,1.31,0.58,1.0,1.0,1.0,5.0
29,1.0445454545454549,2.39,0.43,1.0,1.0,1.0,11.0
29,1.1163636363636364,2.39,0.45,1.0,1.0,1.0,11.0
29,0.9142857142857144,1.41,0.44,1.0,1.0,1.0,14.0
29,1.0766666666666669,2.45,0.53,1.0,1.0,1.0,15.0
29,1.1384615384615384,2.41,0.42,1.0,1.0,1.0,26.0
29,1.2884615384615383,2.34,0.54,1.0,1.0,1.0,13.0
29,1.2308333333333332,2.38,0.43,1.5,1.03125,1.0,24.0
29,1.0557894736842104,2.37,0.53,1.25,1.013157894736842,1.0,19.0
29,1.0989285714285713,2.43,0.42,1.0,1.0,1.0,28.0
29,1.144736842105263,2.55,0.53,1.0,1.0,1.0,19.0
29,1.0277272727272726,2.01,0.44,1.0,1.0,1.0,22.0
29,1.346470588235294,2.37,0.42,1.0,1.0,1.0,17.0
29,1.0623076923076924,2.36,0.42,1.0,1.0,1.0,13.0
29,1.0292307692307694,2.42,0.44,1.25,1.0096153846153846,1.0,26.0
29,1.330769230769231,2.4,0.53,1.0,1.0,1.0,13.0
29,1.086666666666667,2.39,0.44,1.0,1.0,1.0,18.0
29,1.247083333333333,2.43,0.53,1.0,1.0,1.0,24.0
29,1.0407407407407407,2.41,0.42,1.0,1.0,1.0,27.0
29,1.1328571428571428,2.37,0.54,1.0,1.0,1.0,14.0
29,1.095294117647059,2.44,0.53,1.25,1.0073529411764706,1.0,34.0
29,1.2433333333333336,2.42,0.56,1.0,1.0,1.0,18.0
29,1.08,2.31,0.42,1.0,1.0,1.0,19.0
29,1.1236363636363638,1.35,0.58,1.0,1.0,1.0,11.0
29,1.0345833333333334,2.41,0.53,1.0,1.0,1.0,24.0
29,1.1323076923076922,2.38,0.54,1.0,1.0,1.0,13.0
29,1.2283333333333333,2.39,0.55,1.0,1.0,1.0,12.0
29,1.215833333333333,2.37,0.42,1.0,1.0,1.0,24.0
29,1.227058823529412,2.36,0.57,1.0,1.0,1.0,17.0
29,1.0717391304347827,2.4,0.42,1.0,1.0,1.0,23.0
29,0.8600000000000001,1.27,0.44,1.25,1.05,1.0,5.0
29,1.0199999999999998,1.28,0.59,1.0,1.0,1.0,3.0
29,0.7,0.7,0.7,1.0,1.0,1.0,1.0
29,1.1550000000000002,2.42,0.57,1.0,1.0,1.0,16.0
29,1.1763333333333332,2.42,0.52,1.0,1.0,1.0,30.0
29,1.2357142857142855,2.38,0.53,1.0,1.0,1.0,28.0
29,1.191388888888889,2.4,0.42,1.0,1.0,1.0,36.0
29,1.151818181818182,2.4,0.51,1.25,1.0151515151515151,1.0,33.0
29,1.45375,2.39,0.56,1.0,1.0,1.0,24.0
29,1.2931034482758623,2.43,0.43,1.0,1.0,1.0,29.0
29,1.304594594594595,2.41,0.54,1.0,1.0,1.0,37.0
29,1.1245945945945943,2.38,0.43,1.25,1.0135135135135136,1.0,37.0
29,1.0613636363636365,2.38,0.43,1.25,1.0113636363636365,1.0,22.0
29,1.2894444444444444,2.56,0.42,1.0,1.0,1.0,18.0
29,1.1727777777777777,2.47,0.44,1.0,1.0,1.0,18.0
29,1.1860000000000002,2.43,0.43,1.0,1.0,1.0,20.0
29,1.1021875000000003,2.39,0.43,1.0,1.0,1.0,32.0
29,0.996764705882353,2.43,0.43,1.25,1.0073529411764706,1.0,34.0
29,1.3107894736842105,2.43,0.43,1.25,1.013157894736842,1.0,38.0
29,1.113448275862069,2.43,0.54,1.25,1.0172413793103448,1.0,29.0
29,0.96,2.36,0.42,1.5,1.019736842105263,1.0,38.0
29,1.2058823529411766,2.39,0.44,1.5,1.0441176470588236,1.0,17.0
29,1.2336363636363636,2.39,0.56,1.25,1.0227272727272727,1.0,22.0
29,1.2,1.88,0.81,1.25,1.05,1.0,5.0
29,1.557857142857143,2.43,0.64,1.0,1.0,1.0,14.0
29,1.302857142857143,2.39,0.64,1.0,1.0,1.0,14.0
29,0.915,1.3,0.56,1.25,1.0416666666666667,1.0,6.0
29,1.3285714285714283,2.42,0.43,1.0,1.0,1.0,14.0
29,0.9658823529411764,2.37,0.42,1.0,1.0,1.0,17.0
29,1.4527272727272729,2.32,0.57,1.0,1.0,1.0,11.0
29,1.3912500000000003,2.38,0.56,1.0,1.0,1.0,8.0
29,1.232727272727273,2.44,0.53,1.0,1.0,1.0,11.0
29,1.1036363636363635,1.99,0.45,1.0,1.0,1.0,11.0
29,1.1935714285714285,2.43,0.52,1.0,1.0,1.0,14.0
29,1.1664285714285716,1.98,0.65,1.5,1.0357142857142858,1.0,14.0
29,1.0945454545454547,2.39,0.65,1.0,1.0,1.0,11.0
29,1.249090909090909,2.44,0.57,1.0,1.0,1.0,11.0
29,1.485,2.37,0.54,1.0,1.0,1.0,10.0
29,0.8916666666666666,1.22,0.54,1.25,1.0416666666666667,1.0,6.0
29,1.3527272727272726,2.37,0.53,1.0,1.0,1.0,11.0
29,1.3299999999999998,2.41,0.57,1.0,1.0,1.0,15.0
29,1.211,2.39,0.56,1.25,1.025,1.0,10.0
29,1.2693333333333332,2.43,0.55,1.0,1.0,1.0,15.0
29,1.2030769230769232,2.36,0.57,1.0,1.0,1.0,13.0
29,1.0255555555555556,1.96,0.53,1.0,1.0,1.0,9.0
29,1.108,1.96,0.54,1.25,1.025,1.0,10.0
29,1.0233333333333332,2.02,0.44,1.0,1.0,1.0,15.0
29,1.1907142857142858,2.43,0.54,1.0,1.0,1.0,14.0
29,1.2000000000000002,1.94,0.56,1.0,1.0,1.0,10.0
29,1.175,2.38,0.57,1.0,1.0,1.0,10.0
29,1.2627272727272727,2.38,0.54,1.0,1.0,1.0,11.0
29,0.9475,1.26,0.53,1.0,1.0,1.0,8.0
29,1.2666666666666666,2.43,0.55,1.0,1.0,1.0,9.0
29,1.096,2.41,0.55,1.25,1.025,1.0,10.0
29,0.982,1.97,0.54,1.0,1.0,1.0,10.0
29,0.9035714285714284,1.25,0.42,1.25,1.0178571428571428,1.0,14.0
29,1.1442857142857146,2.41,0.53,1.25,1.0357142857142858,1.0,14.0
29,1.4057142857142857,2.34,0.65,1.0,1.0,1.0,7.0
29,1.00625,2.27,0.54,1.0,1.0,1.0,16.0
29,1.4071428571428573,2.37,0.57,1.0,1.0,1.0,7.0
29,1.339,2.34,0.67,1.0,1.0,1.0,10.0
29,1.227142857142857,2.39,0.43,1.0,1.0,1.0,14.0
29,1.422857142857143,2.39,0.64,1.0,1.0,1.0,7.0
29,1.1723076923076925,2.35,0.44,1.0,1.0,1.0,13.0
29,0.9516666666666668,1.4,0.65,1.0,1.0,1.0,6.0
29,1.142,2.38,0.53,1.0,1.0,1.0,10.0
29,1.1566666666666667,2.44,0.52,1.0,1.0,1.0,18.0
29,1.098,2.41,0.42,1.25,1.0166666666666666,1.0,15.0
29,1.2607692307692309,2.43,0.65,1.0,1.0,1.0,13.0
29,1.0855555555555556,1.86,0.54,1.0,1.0,1.0,9.0
29,0.994,2.34,0.42,1.5,1.05,1.0,10.0
29,0.9692307692307692,1.96,0.54,1.0,1.0,1.0,13.0
29,1.15,1.99,0.58,1.0,1.0,1.0,6.0
29,1.1255555555555554,2.38,0.51,1.0,1.0,1.0,18.0
29,1.2579999999999998,2.01,0.54,1.0,1.0,1.0,15.0
29,1.459,2.39,0.66,1.0,1.0,1.0,10.0
29,0.8427272727272727,1.28,0.54,1.0,1.0,1.0,11.0
29,1.2593333333333334,2.38,0.52,1.0,1.0,1.0,15.0
29,1.568,2.59,0.53,1.0,1.0,1.0,10.0
29,1.161,2.44,0.42,1.0,1.0,1.0,20.0
29,0.9621428571428572,1.98,0.43,1.25,1.0178571428571428,1.0,14.0
29,1.4755555555555555,2.4,0.58,1.0,1.0,1.0,18.0
29,1.3754545454545453,2.44,0.54,1.0,1.0,1.0,11.0
29,1.1088888888888888,1.95,0.57,1.5,1.0555555555555556,1.0,9.0
29,0.9862499999999998,2.38,0.42,1.0,1.0,1.0,16.0
29,1.2266666666666666,2.44,0.56,1.0,1.0,1.0,12.0
29,1.0611111111111111,1.97,0.56,1.0,1.0,1.0,9.0
29,1.057,1.95,0.56,1.0,1.0,1.0,10.0
29,1.3050000000000002,2.37,0.55,1.0,1.0,1.0,14.0
29,1.076153846153846,2.38,0.53,1.0,1.0,1.0,13.0
29,1.1541666666666668,2.41,0.55,1.25,1.0416666666666667,1.0,12.0
29,1.3525,2.43,0.66,1.0,1.0,1.0,12.0
29,1.068181818181818,1.92,0.57,1.0,1.0,1.0,11.0
29,1.1931250000000002,2.44,0.57,1.25,1.015625,1.0,16.0
29,1.0522222222222224,1.3,0.53,1.0,1.0,1.0,9.0
29,1.128,1.92,0.53,1.0,1.0,1.0,10.0
29,1.1627272727272726,2.4,0.53,1.0,1.0,1.0,11.0
29,1.03,1.96,0.44,1.0,1.0,1.0,13.0
29,1.62,2.4,0.65,1.0,1.0,1.0,13.0
29,1.2683333333333335,3.05,0.64,1.0,1.0,1.0,12.0
29,1.11625,1.4,0.95,1.0,1.0,1.0,8.0
29,1.166,2.37,0.53,1.25,1.0166666666666666,1.0,15.0
29,1.1,1.41,0.54,1.0,1.0,1.0,14.0
29,1.2461111111111112,2.4,0.52,1.5,1.0277777777777777,1.0,18.0
29,1.4490909090909094,2.41,0.56,1.0,1.0,1.0,11.0
29,1.2373333333333334,2.39,0.55,1.0,1.0,1.0,15.0
29,1.038888888888889,2.37,0.57,1.0,1.0,1.0,9.0
29,1.0733333333333333,2.29,0.54,1.0,1.0,1.0,9.0
29,1.1007142857142858,1.78,0.53,1.25,1.0178571428571428,1.0,14.0
29,1.0244444444444445,1.23,0.56,1.0,1.0,1.0,9.0
29,1.5133333333333336,3.42,0.42,1.0,1.0,1.0,12.0
29,0.932307692307692,1.36,0.52,1.0,1.0,1.0,13.0
29,1.1638888888888888,2.42,0.53,1.0,1.0,1.0,18.0
29,1.0699999999999998,2.35,0.52,1.0,1.0,1.0,9.0
29,1.55,2.37,0.71,1.0,1.0,1.0,4.0
29,1.1687500000000002,2.01,0.53,1.0,1.0,1.0,16.0
29,0.938,1.38,0.43,1.0,1.0,1.0,10.0
29,1.4342857142857146,3.05,0.42,1.25,1.011904761904762,1.0,21.0
29,1.2907142857142857,2.41,0.57,1.25,1.0178571428571428,1.0,14.0
29,1.231818181818182,2.01,0.54,1.0,1.0,1.0,11.0
29,1.5766666666666669,2.44,1.01,1.0,1.0,1.0,6.0
29,1.0533333333333337,2.37,0.51,1.0,1.0,1.0,15.0
29,1.245,2.36,0.56,1.25,1.0208333333333333,1.0,12.0
29,1.169,2.38,0.57,1.0,1.0,1.0,10.0
29,1.199166666666667,2.44,0.57,1.0,1.0,1.0,12.0
29,1.01375,1.96,0.43,1.0,1.0,1.0,8.0
29,0.91125,1.35,0.44,1.0,1.0,1.0,16.0
29,1.0066666666666668,1.27,0.57,1.0,1.0,1.0,9.0
29,0.923,2.41,0.42,1.0,1.0,1.0,10.0
29,1.1572727272727272,2.51,0.43,1.0,1.0,1.0,11.0
29,1.02,2.36,0.46,1.0,1.0,1.0,11.0
29,0.8136363636363636,1.31,0.53,1.0,1.0,1.0,11.0
29,1.395,2.43,0.58,1.0,1.0,1.0,10.0
29,1.2099999999999995,2.43,0.53,1.0,1.0,1.0,12.0
29,1.0783333333333334,2.4,0.52,1.0,1.0,1.0,12.0
29,0.8999999999999999,1.95,0.43,1.0,1.0,1.0,9.0
29,0.9616666666666666,1.27,0.54,1.0,1.0,1.0,12.0
29,0.91,1.35,0.54,1.5,1.0555555555555556,1.0,9.0
29,0.9855555555555556,2.46,0.52,1.0,1.0,1.0,9.0
29,1.0933333333333333,1.96,0.42,1.25,1.0277777777777777,1.0,9.0
29,1.1228571428571428,2.41,0.56,1.0,1.0,1.0,7.0
29,1.1144444444444443,2.37,0.52,1.0,1.0,1.0,9.0
29,1.1636363636363638,2.32,0.53,1.0,1.0,1.0,11.0
29,1.17,2.38,0.43,1.25,1.0178571428571428,1.0,14.0
29,1.3191666666666668,2.37,0.53,1.0,1.0,1.0,12.0
29,1.1,1.36,0.69,1.0,1.0,1.0,4.0
29,0.82125,1.32,0.44,1.0,1.0,1.0,8.0
29,1.017,2.0,0.55,1.0,1.0,1.0,10.0
29,1.13,2.38,0.43,1.0,1.0,1.0,12.0
29,1.5725,2.4,0.55,1.0,1.0,1.0,8.0
29,1.2086666666666666,2.4,0.42,1.25,1.0166666666666666,1.0,15.0
29,0.8085714285714286,1.29,0.45,1.0,1.0,1.0,7.0
29,1.2120000000000002,2.29,0.64,1.0,1.0,1.0,5.0
29,1.2864285714285717,2.43,0.55,1.0,1.0,1.0,14.0
29,1.069,2.36,0.53,1.0,1.0,1.0,10.0
29,1.0108333333333337,2.42,0.56,1.25,1.0208333333333333,1.0,12.0
29,1.158,2.38,0.54,1.0,1.0,1.0,10.0
29,0.782,1.39,0.53,1.5,1.05,1.0,10.0
29,1.669,2.43,0.43,1.25,1.025,1.0,10.0
29,1.0908333333333335,2.51,0.45,1.0,1.0,1.0,12.0
29,1.26125,2.41,0.58,1.0,1.0,1.0,8.0
29,0.97,1.73,0.53,1.0,1.0,1.0,14.0
29,1.4233333333333331,2.38,0.44,1.0,1.0,1.0,15.0
29,1.085,1.96,0.56,1.25,1.03125,1.0,8.0
29,1.240769230769231,2.38,0.55,1.0,1.0,1.0,13.0
29,1.1030769230769233,2.38,0.53,1.25,1.0192307692307692,1.0,13.0
29,1.9533333333333327,2.35,1.22,1.0,1.0,1.0,3.0
29,1.1852941176470588,2.26,0.45,1.0,1.0,1.0,17.0
29,1.2854545454545454,2.38,0.69,1.0,1.0,1.0,11.0
30,1.5416666666666667,2.89,1.1,1.0,1.0,1.0,6.0
30,1.7399999999999998,2.9,1.1,1.0,1.0,1.0,4.0
30,2.05,2.54,1.56,1.0,1.0,1.0,2.0
30,1.72,2.46,1.07,1.0,1.0,1.0,8.0
30,1.53625,2.93,1.06,1.25,1.03125,1.0,8.0
30,1.5733333333333337,2.89,1.12,1.0,1.0,1.0,15.0
30,1.468181818181818,2.84,1.01,1.0,1.0,1.0,11.0
30,1.3542857142857143,1.81,1.1,1.25,1.0357142857142858,1.0,7.0
30,1.7920000000000005,2.93,0.98,1.0,1.0,1.0,10.0
30,1.695,3.46,1.09,1.0,1.0,1.0,12.0
30,1.2622222222222224,1.57,1.07,1.0,1.0,1.0,9.0
30,1.5559999999999998,2.83,1.07,1.0,1.0,1.0,10.0
30,2.41125,3.5,1.01,1.0,1.0,1.0,8.0
30,1.5270588235294118,2.94,1.01,1.0,1.0,1.0,17.0
30,1.5778571428571428,2.96,1.1,1.25,1.0178571428571428,1.0,14.0
30,1.7300000000000002,2.91,0.99,1.5,1.1666666666666667,1.0,6.0
30,1.8158333333333327,2.81,1.23,1.0,1.0,1.0,12.0
30,1.5133333333333332,2.91,1.01,1.0,1.0,1.0,15.0
30,1.6730434782608692,2.92,0.99,1.0,1.0,1.0,23.0
30,1.6551515151515148,3.47,0.98,1.25,1.0075757575757576,1.0,33.0
30,1.5264705882352938,3.39,1.02,1.0,1.0,1.0,17.0
30,1.5173684210526317,2.9,1.0,1.0,1.0,1.0,19.0
30,1.7491666666666663,2.83,1.01,1.25,1.0104166666666667,1.0,24.0
30,1.6194736842105262,3.43,1.0,1.0,1.0,1.0,19.0
30,1.9388235294117644,3.47,1.08,1.5,1.0294117647058822,1.0,17.0
30,1.664074074074074,3.45,1.1,1.25,1.0092592592592593,1.0,27.0
30,1.7546153846153845,3.45,1.12,1.25,1.0192307692307692,1.0,13.0
30,1.7026086956521738,3.51,0.99,1.0,1.0,1.0,23.0
30,1.5682608695652174,3.45,0.99,1.25,1.0108695652173914,1.0,23.0
30,1.736,2.91,1.07,1.0,1.0,1.0,15.0
30,1.632307692307692,2.9,0.93,1.25,1.0192307692307692,1.0,26.0
30,1.6176190476190475,3.39,1.01,1.25,1.011904761904762,1.0,21.0
30,1.8988235294117644,3.5,1.09,1.25,1.0147058823529411,1.0,17.0
30,1.684736842105263,2.97,0.93,1.0,1.0,1.0,19.0
30,1.4447619047619047,1.92,0.97,1.0,1.0,1.0,21.0
30,1.6259259259259258,2.92,0.99,1.25,1.0092592592592593,1.0,27.0
30,1.7748000000000002,2.89,0.99,1.25,1.01,1.0,25.0
